0.00153,0.09038,0.28309,0.21635,0.03921,0.04436,0.09627,0.01068,0.00357,0.00101,0.00045,0.03755,0.04890,0.01163,0.00366,0.03835,0.00393,0.04712,0.00578,0.01619,4.00000
0.00071,0.00056,0.00007,0.00008,0.00038,0.00000,0.00116,0.00079,0.00063,0.01267,0.96319,0.00018,0.00694,0.00119,0.00541,0.00002,0.00017,0.00381,0.00164,0.00040,10.00000
0.00009,0.00002,0.00008,0.00000,0.00001,0.00000,0.00037,0.00005,0.00000,0.00010,0.00004,0.98286,0.00000,0.00000,0.00014,0.00412,0.00197,0.00231,0.00041,0.00741,11.00000
0.00013,0.00002,0.00011,0.00005,0.00011,0.00006,0.00044,0.95372,0.03748,0.00011,0.00004,0.00042,0.00058,0.00001,0.00008,0.00002,0.00629,0.00003,0.00023,0.00007,7.00000
0.00000,0.00008,0.00002,0.00000,0.00000,0.99990,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,9.00000
0.00010,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00006,0.00090,0.00020,0.99650,0.00000,0.00050,0.00001,0.00068,0.00000,0.00000,0.00080,0.00022,0.00000,10.00000
0.01328,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00141,0.00024,0.00056,0.00003,0.00005,0.00000,0.00000,0.00003,0.00030,0.93211,0.00563,0.02031,0.02604,16.00000
0.00012,0.18155,0.00120,0.03372,0.76591,0.00058,0.00024,0.00010,0.00077,0.00016,0.00015,0.00011,0.01474,0.00017,0.00009,0.00004,0.00000,0.00001,0.00004,0.00029,4.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,7.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,13.00000
0.00000,0.00007,0.00001,0.00313,0.99679,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,9.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99999,0.00000,0.00000,17.00000
0.00006,0.80256,0.04653,0.02235,0.00930,0.02070,0.00859,0.00159,0.00111,0.00049,0.00010,0.00376,0.06041,0.00864,0.01184,0.00124,0.00006,0.00011,0.00027,0.00029,1.00000
0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99800,0.00006,0.00189,0.00000,0.00003,0.00001,0.00000,13.00000
0.00035,0.00049,0.00008,0.00027,0.00003,0.00003,0.00016,0.00021,0.00010,0.00014,0.00009,0.00006,0.00076,0.98902,0.00433,0.00215,0.00002,0.00092,0.00063,0.00014,13.00000
0.00000,0.00000,0.00000,0.00001,0.99999,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.00000
0.99952,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00020,0.00000,0.00004,0.00000,0.00023,0.00000
0.02647,0.07664,0.05935,0.05949,0.06403,0.04680,0.08974,0.05136,0.05054,0.05111,0.04090,0.03372,0.06680,0.04320,0.04878,0.03872,0.03484,0.03895,0.03363,0.04492,6.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,15.00000
0.00004,0.96451,0.00336,0.00139,0.00147,0.01405,0.00002,0.00001,0.00040,0.00074,0.00001,0.00052,0.00580,0.00651,0.00087,0.00016,0.00000,0.00001,0.00007,0.00005,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,15.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,10.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,10.00000
0.00974,0.00144,0.00351,0.00134,0.00142,0.00321,0.00740,0.01670,0.00853,0.01441,0.00520,0.02090,0.00232,0.01467,0.06088,0.01766,0.12370,0.03723,0.63034,0.01941,18.00000
0.00009,0.00006,0.00002,0.00001,0.00004,0.00044,0.00016,0.00082,0.00022,0.00001,0.00002,0.00009,0.00019,0.00851,0.97536,0.00244,0.00019,0.00026,0.01091,0.00016,7.00000
0.00952,0.01340,0.00178,0.00516,0.04068,0.00799,0.00474,0.02521,0.53738,0.00313,0.01136,0.00221,0.11391,0.12577,0.07027,0.00199,0.00127,0.00830,0.01453,0.00141,6.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,10.00000
0.00004,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00041,0.99930,0.00000,0.00004,0.00000,0.00002,0.00000,0.00000,0.00016,0.00001,0.00000,10.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.99999,0.00000,0.00000,0.00000,0.00000,0.00000,14.00000
0.00454,0.00002,0.00003,0.00001,0.00001,0.00024,0.00029,0.00655,0.00907,0.00223,0.00002,0.00095,0.00005,0.00005,0.00045,0.00098,0.90862,0.00318,0.04451,0.01820,16.00000
0.01399,0.00468,0.00020,0.00006,0.00020,0.00005,0.00003,0.00001,0.00005,0.04560,0.00011,0.01026,0.00001,0.00005,0.00002,0.00616,0.00090,0.00021,0.00017,0.91723,19.00000
0.00003,0.00149,0.98623,0.00266,0.00157,0.00272,0.00009,0.00001,0.00001,0.00000,0.00000,0.00002,0.00008,0.00001,0.00000,0.00416,0.00001,0.00006,0.00000,0.00084,3.00000
0.00295,0.00001,0.00002,0.00001,0.00003,0.00000,0.00006,0.00003,0.00009,0.00002,0.00103,0.00003,0.00011,0.00017,0.00003,0.00092,0.00005,0.99190,0.00012,0.00241,17.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00349,0.99641,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00006,0.00002,0.00000,10.00000
0.00000,0.00099,0.00000,0.00016,0.00003,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.73857,0.26022,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,12.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,8.00000
0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00002,0.00003,0.00000,0.00000,0.00000,0.00000,0.00027,0.00010,0.99954,0.00001,0.00000,0.00000,0.00000,0.00000,14.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99999,0.00000,0.00000,17.00000
0.00039,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00003,0.00000,0.00051,0.00000,0.00134,0.00000,0.00000,0.00001,0.00019,0.51547,0.00127,0.47184,0.00893,18.00000
0.00048,0.00002,0.00005,0.00004,0.00009,0.00001,0.00137,0.00008,0.00013,0.00002,0.00061,0.00005,0.00025,0.00030,0.00038,0.00098,0.00049,0.99144,0.00091,0.00233,17.00000
0.00016,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.98988,0.00000,0.00004,0.00000,0.00990,15.00000
0.00000,0.00147,0.00001,0.00000,0.00035,0.00004,0.00004,0.00085,0.98732,0.00006,0.00000,0.00005,0.00938,0.00002,0.00038,0.00000,0.00002,0.00000,0.00001,0.00000,8.00000
0.00006,0.00099,0.00316,0.03996,0.00053,0.00039,0.00568,0.00370,0.00006,0.00000,0.00005,0.00020,0.94415,0.00089,0.00009,0.00001,0.00002,0.00002,0.00002,0.00001,12.00000
0.10356,0.03588,0.00583,0.00241,0.01700,0.00616,0.00292,0.02218,0.15607,0.12819,0.11252,0.01888,0.03621,0.06972,0.13238,0.02483,0.01052,0.04546,0.02396,0.04531,16.00000
0.00777,0.18976,0.06227,0.23531,0.04861,0.03619,0.05396,0.05633,0.00786,0.00691,0.00574,0.07308,0.12843,0.03287,0.00469,0.00876,0.00634,0.01183,0.01648,0.00683,11.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99990,0.00000,0.00000,0.00000,0.00009,15.00000
0.23446,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00064,0.00001,0.00062,0.00001,0.76426,19.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.99999,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,10.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99999,0.00000,0.00000,17.00000
0.00070,0.01517,0.00078,0.00449,0.00912,0.00026,0.00361,0.01257,0.00235,0.00102,0.00654,0.00335,0.15886,0.03124,0.73600,0.00044,0.00058,0.00097,0.01162,0.00034,16.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00105,0.00000,0.00000,0.00000,0.00000,0.99878,0.00000,0.00006,0.00010,16.00000
0.04320,0.06875,0.05942,0.02431,0.05370,0.21878,0.01654,0.02561,0.09236,0.03796,0.00262,0.01194,0.01553,0.02111,0.02655,0.10589,0.03026,0.01045,0.02235,0.11270,15.00000
0.00003,0.00118,0.00999,0.77383,0.03865,0.00012,0.05341,0.01120,0.00003,0.00001,0.00070,0.00011,0.11017,0.00014,0.00003,0.00001,0.00006,0.00008,0.00012,0.00013,3.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,15.00000
0.00728,0.51832,0.00807,0.23974,0.00304,0.02614,0.00004,0.00003,0.00001,0.00022,0.00000,0.08610,0.02012,0.07082,0.00001,0.01668,0.00001,0.00055,0.00049,0.00234,3.00000
0.00794,0.00418,0.01021,0.00069,0.00047,0.00392,0.00206,0.00680,0.02884,0.78396,0.04446,0.00498,0.00619,0.00240,0.00704,0.00134,0.05051,0.00559,0.01184,0.01657,10.00000
0.01315,0.00003,0.00010,0.00010,0.00007,0.00024,0.00152,0.00362,0.00120,0.00274,0.00011,0.00173,0.00007,0.00014,0.00128,0.01081,0.80928,0.01218,0.05493,0.08672,16.00000
0.01009,0.26212,0.00410,0.01376,0.01671,0.02837,0.00060,0.00130,0.00763,0.00449,0.00028,0.00247,0.03196,0.59643,0.00479,0.00840,0.00010,0.00089,0.00376,0.00175,13.00000
0.00373,0.03218,0.05032,0.03956,0.04861,0.00788,0.18230,0.28945,0.04849,0.00756,0.04259,0.01829,0.11535,0.01589,0.03743,0.00512,0.01310,0.01996,0.01628,0.00591,7.00000
0.00000,0.99256,0.00000,0.00000,0.00000,0.00743,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.00000
0.82932,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07115,0.00000,0.00003,0.00000,0.09950,0.00000
0.00003,0.00001,0.00000,0.00000,0.00012,0.00000,0.00000,0.00027,0.99929,0.00000,0.00000,0.00000,0.00021,0.00003,0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,8.00000
0.00891,0.00197,0.00099,0.00067,0.00072,0.00063,0.00339,0.01511,0.00887,0.03707,0.00257,0.20622,0.00220,0.00065,0.00853,0.00480,0.50739,0.01382,0.15454,0.02094,16.00000
0.00002,0.00020,0.00009,0.00003,0.00002,0.00000,0.00016,0.00003,0.00003,0.98998,0.00585,0.00048,0.00003,0.00002,0.00004,0.00001,0.00110,0.00004,0.00125,0.00066,9.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.99999,0.00000,0.00000,0.00000,0.00000,0.00000,14.00000
0.00000,0.99993,0.00000,0.00000,0.00000,0.00007,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
0.99374,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00012,0.00001,0.00076,0.00002,0.00530,0.00000
0.00214,0.00172,0.00027,0.00015,0.00043,0.00291,0.00030,0.05099,0.13367,0.00002,0.00006,0.00110,0.78112,0.00396,0.02037,0.00007,0.00024,0.00005,0.00040,0.00002,7.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,13.00000
0.00000,0.98599,0.00075,0.00107,0.00374,0.00585,0.00002,0.00001,0.00013,0.00006,0.00000,0.00071,0.00078,0.00076,0.00007,0.00001,0.00000,0.00000,0.00003,0.00001,1.00000
0.00001,0.00168,0.00129,0.00346,0.01277,0.00004,0.97065,0.00277,0.00028,0.00008,0.00093,0.00017,0.00354,0.00002,0.00068,0.00006,0.00038,0.00015,0.00017,0.00087,6.00000
0.01605,0.08538,0.03618,0.01101,0.01066,0.01837,0.02107,0.01944,0.03486,0.10043,0.01281,0.38011,0.03934,0.01621,0.04314,0.03192,0.03705,0.02269,0.03334,0.02991,6.00000
0.00000,0.00012,0.00065,0.07779,0.00058,0.00000,0.91333,0.00009,0.00000,0.00000,0.00000,0.00001,0.00741,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,6.00000
0.00010,0.00171,0.00079,0.02388,0.02413,0.00013,0.02828,0.04137,0.00423,0.00003,0.00162,0.00035,0.87162,0.00023,0.00057,0.00000,0.00035,0.00013,0.00045,0.00004,12.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99997,0.00000,0.00000,0.00000,0.00003,15.00000
0.01461,0.05794,0.11674,0.01484,0.15405,0.10912,0.01203,0.03805,0.32682,0.00466,0.00410,0.00749,0.01421,0.00732,0.01969,0.01271,0.01495,0.01934,0.02622,0.02510,2.00000
0.00008,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00035,0.00000,0.00118,0.00000,0.00000,0.00000,0.00000,0.99736,0.00000,0.00028,0.00074,16.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.99999,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000
0.00116,0.03516,0.04747,0.01499,0.02605,0.06309,0.00914,0.00280,0.00309,0.00093,0.00107,0.00128,0.03214,0.01839,0.69388,0.03600,0.00057,0.00127,0.00320,0.00832,15.00000
0.00071,0.00126,0.00151,0.00223,0.01261,0.00074,0.01017,0.14366,0.55917,0.00012,0.00034,0.00063,0.12356,0.02648,0.11022,0.00092,0.00216,0.00088,0.00237,0.00028,8.00000
0.00417,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.83364,0.00000,0.00000,0.00000,0.16219,19.00000
0.97391,0.00001,0.00000,0.00000,0.00005,0.00002,0.00000,0.00600,0.01208,0.00006,0.00106,0.00002,0.00025,0.00008,0.00007,0.00025,0.00040,0.00086,0.00091,0.00395,0.00000
0.00016,0.00067,0.00147,0.01084,0.00253,0.00096,0.80768,0.00090,0.00007,0.01114,0.00065,0.00066,0.00122,0.00005,0.00056,0.00130,0.03336,0.00039,0.00082,0.12459,6.00000
0.05241,0.01084,0.01653,0.00574,0.00478,0.02556,0.03451,0.02854,0.02671,0.08352,0.01201,0.02247,0.00883,0.04182,0.08299,0.18225,0.09962,0.05568,0.04783,0.15738,9.00000
0.00000,0.00002,0.00000,0.00004,0.00209,0.00000,0.99660,0.00000,0.00000,0.00000,0.00001,0.00000,0.00124,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.00000
0.00008,0.00001,0.00000,0.00000,0.00000,0.00001,0.00001,0.00018,0.00033,0.00004,0.00011,0.00012,0.00038,0.00061,0.99597,0.00007,0.00003,0.00004,0.00197,0.00002,14.00000
0.00002,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003,0.00111,0.00001,0.00005,0.00000,0.00022,0.01315,0.98445,0.00005,0.00000,0.00011,0.00077,0.00000,14.00000
0.00000,0.00030,0.00031,0.00691,0.00383,0.00000,0.06062,0.00072,0.00003,0.00000,0.00001,0.00001,0.92329,0.00009,0.00388,0.00000,0.00000,0.00000,0.00001,0.00000,12.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,13.00000
0.00028,0.00001,0.00007,0.00002,0.00001,0.00013,0.00001,0.99636,0.00137,0.00001,0.00000,0.00025,0.00014,0.00003,0.00003,0.00003,0.00108,0.00001,0.00016,0.00001,7.00000
0.00000,0.00000,0.00001,0.00004,0.00009,0.00000,0.99753,0.00087,0.00001,0.00000,0.00000,0.00000,0.00144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.00000
0.00000,0.00026,0.99887,0.00064,0.00003,0.00020,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,2.00000
0.00887,0.00767,0.01011,0.00113,0.00137,0.02865,0.00437,0.00478,0.00425,0.00378,0.00009,0.16293,0.00084,0.01965,0.05705,0.19941,0.03929,0.01218,0.39880,0.03481,18.00000
0.00002,0.00585,0.00016,0.00573,0.98467,0.00005,0.00058,0.00024,0.00164,0.00001,0.00004,0.00003,0.00077,0.00001,0.00002,0.00001,0.00000,0.00002,0.00003,0.00012,4.00000
0.00000,0.00073,0.00038,0.00001,0.00001,0.99867,0.00000,0.00001,0.00009,0.00000,0.00000,0.00004,0.00002,0.00001,0.00001,0.00003,0.00000,0.00000,0.00000,0.00000,5.00000
0.00000,0.00000,0.00000,0.93818,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06182,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.00000
0.00003,0.00083,0.00365,0.00840,0.00187,0.00029,0.96809,0.00824,0.00026,0.00017,0.00013,0.00010,0.00170,0.00092,0.00039,0.00122,0.00131,0.00031,0.00027,0.00184,6.00000
0.00007,0.00004,0.00102,0.00001,0.00000,0.00022,0.00013,0.00001,0.00000,0.00000,0.00000,0.00105,0.00000,0.00005,0.00007,0.99065,0.00014,0.00078,0.00013,0.00563,15.00000
0.00000,0.00000,0.99958,0.00028,0.00002,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00010,0.00000,0.00000,0.00000,0.00000,2.00000
0.00001,0.00135,0.00247,0.98705,0.00079,0.00004,0.00041,0.00007,0.00000,0.00000,0.00000,0.00003,0.00764,0.00006,0.00000,0.00000,0.00000,0.00001,0.00001,0.00003,3.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99741,0.00000,0.00000,0.00000,0.00159,0.00072,0.00003,0.00003,0.00021,11.00000
0.00000,0.00063,0.00010,0.00000,0.00000,0.99926,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000
0.00000,0.99939,0.00002,0.00007,0.00029,0.00022,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
0.00230,0.24378,0.02198,0.00542,0.00930,0.65682,0.00057,0.00265,0.01677,0.00059,0.00003,0.00789,0.00848,0.00779,0.00317,0.00833,0.00036,0.00042,0.00160,0.00173,5.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,9.00000
0.00000,0.00032,0.00005,0.00000,0.00027,0.00001,0.00000,0.00005,0.00015,0.00001,0.00008,0.00000,0.00034,0.00036,0.99827,0.00002,0.00000,0.00000,0.00004,0.00001,14.00000
0.00000,0.00606,0.00013,0.00494,0.00001,0.00000,0.00006,0.00000,0.00000,0.00000,0.00000,0.69822,0.29056,0.00000,0.00001,0.00000,0.00000,0.00000,0.00001,0.00000,11.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.99999,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,10.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,11.00000
0.00000,0.00045,0.99874,0.00056,0.00002,0.00019,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003,0.00000,0.00000,0.00000,0.00001,2.00000
0.00201,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00013,0.00002,0.00000,0.00001,0.00003,0.99623,0.00015,0.00047,0.00000,0.00025,0.00062,0.00003,13.00000
0.03252,0.05943,0.05903,0.05327,0.04758,0.03499,0.08609,0.05651,0.03607,0.04651,0.03551,0.04411,0.05148,0.05605,0.05525,0.06728,0.03763,0.04746,0.03707,0.05617,13.00000
0.00000,0.00001,0.00001,0.00062,0.00045,0.00000,0.00017,0.04183,0.00022,0.00000,0.00004,0.00000,0.95649,0.00006,0.00009,0.00000,0.00000,0.00000,0.00000,0.00000,12.00000
